country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","19-03-2026 16:00:00",28.849399,78.742362,PM2.5,13,74,46
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","19-03-2026 16:00:00",28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","19-03-2026 16:00:00",28.5447608,77.3231257,PM10,58,370,138
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","19-03-2026 16:00:00",28.5447608,77.3231257,OZONE,10,120,37
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","19-03-2026 16:00:00",28.83526,78.74460,NO2,28,29,29
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","19-03-2026 16:00:00",28.840739,78.697531,PM2.5,10,126,63
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","19-03-2026 16:00:00",28.840739,78.697531,CO,24,96,42
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","19-03-2026 16:00:00",28.88528,78.73880,NO2,15,16,16
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","19-03-2026 16:00:00",28.88528,78.73880,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","19-03-2026 16:00:00",28.88528,78.73880,CO,1,45,21
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","19-03-2026 16:00:00",28.88528,78.73880,OZONE,17,78,17
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","19-03-2026 16:00:00","25.44919916 ","81.82735986 ",NH3,8,14,11
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","19-03-2026 16:00:00",26.207781,81.245571,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","19-03-2026 16:00:00",26.207781,81.245571,SO2,12,15,13
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","19-03-2026 16:00:00",25.3505986,82.9083074,CO,4,35,17
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","19-03-2026 16:00:00",28.2348927,77.8683002,PM2.5,8,138,30
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","19-03-2026 16:00:00",28.2348927,77.8683002,NO2,7,7,7
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","19-03-2026 16:00:00",26.766433,80.927299,PM10,70,159,113
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","19-03-2026 16:00:00",26.766433,80.927299,NH3,4,4,4
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","19-03-2026 16:00:00",28.6245479,77.3577104,OZONE,12,171,34
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","19-03-2026 16:00:00",28.569230,77.393848,NH3,10,20,14
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","19-03-2026 16:00:00",25.494,81.863,OZONE,9,47,36
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","19-03-2026 16:00:00",23.6979360,86.9443950,NH3,7,10,7
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","19-03-2026 16:00:00",23.6979360,86.9443950,SO2,26,27,27
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","19-03-2026 16:00:00",23.6979360,86.9443950,OZONE,6,63,44
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","19-03-2026 16:00:00",23.616515,87.119133,NO2,10,32,20
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","19-03-2026 16:00:00",22.7605581,88.3617589,NO2,6,24,15
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","19-03-2026 16:00:00",22.7605581,88.3617589,SO2,11,26,13
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","19-03-2026 16:00:00",23.567923,87.306843,NH3,1,3,2
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","19-03-2026 16:00:00",23.567923,87.306843,SO2,6,41,15
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","19-03-2026 16:00:00",23.567923,87.306843,CO,43,64,52
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","19-03-2026 16:00:00",23.5087640,87.3544400,SO2,5,8,5
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","19-03-2026 16:00:00",23.549395,87.300496,PM2.5,32,51,41
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","19-03-2026 16:00:00",23.549395,87.300496,PM10,44,90,63
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","19-03-2026 16:00:00",22.06047,88.109737,PM2.5,8,20,12
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","19-03-2026 16:00:00",22.06047,88.109737,SO2,10,14,12
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","19-03-2026 16:00:00",22.629801,88.352017,SO2,7,27,13
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","19-03-2026 16:00:00",22.6025571,88.3105664,OZONE,19,119,73
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","19-03-2026 16:00:00",22.5687319,88.2797276,NO2,15,52,30
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","19-03-2026 16:00:00",22.5687319,88.2797276,NH3,3,11,7
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","19-03-2026 16:00:00",22.5687319,88.2797276,SO2,8,86,30
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","19-03-2026 16:00:00",22.5367507,88.3638022,NH3,8,10,9
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","19-03-2026 16:00:00",22.5367507,88.3638022,OZONE,10,34,24
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","19-03-2026 16:00:00",22.58157048,88.41002457,PM2.5,6,58,27
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","19-03-2026 16:00:00",22.58157048,88.41002457,NO2,11,13,12
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","19-03-2026 16:00:00",22.58157048,88.41002457,NH3,6,7,6
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","19-03-2026 16:00:00",22.556640,88.342674,SO2,4,22,8
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","19-03-2026 16:00:00",22.49929,88.36917,NO2,11,19,15
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","19-03-2026 16:00:00",22.49929,88.36917,NH3,5,11,8
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","19-03-2026 16:00:00",22.49929,88.36917,CO,17,28,22
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","19-03-2026 16:00:00",22.5448082,88.3403691,PM10,33,71,46
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","19-03-2026 16:00:00",22.5448082,88.3403691,NO2,25,39,32
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","19-03-2026 16:00:00",22.5448082,88.3403691,CO,28,50,38
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","19-03-2026 16:00:00",22.5448082,88.3403691,OZONE,15,73,48
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","19-03-2026 16:00:00",26.6879226,88.4152495,SO2,14,39,18
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","19-03-2026 16:00:00",25.42742023,86.13886079,SO2,21,28,25
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","19-03-2026 16:00:00",26.80365,84.51954,NO2,6,10,9
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","19-03-2026 16:00:00",26.80365,84.51954,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","19-03-2026 16:00:00",25.251013,86.989001,PM10,42,137,75
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","19-03-2026 16:00:00",25.251013,86.989001,CO,7,14,12
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","19-03-2026 16:00:00",25.251013,86.989001,OZONE,9,28,16
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","19-03-2026 16:00:00",25.265194,87.012947,PM2.5,3,67,23
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","19-03-2026 16:00:00",25.265194,87.012947,NO2,6,8,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","19-03-2026 16:00:00",25.265194,87.012947,SO2,52,62,57
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","19-03-2026 16:00:00",25.265194,87.012947,OZONE,6,34,11
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","19-03-2026 16:00:00",25.204762,85.514960,PM2.5,25,90,67
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","19-03-2026 16:00:00",25.567520,83.966379,PM10,NA,NA,NA
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","19-03-2026 16:00:00",16.316553,80.413302,OZONE,17,38,24
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","19-03-2026 16:00:00",14.465052,78.824187,SO2,9,17,10
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","19-03-2026 16:00:00",14.465052,78.824187,CO,3,14,14
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","19-03-2026 16:00:00",14.465052,78.824187,OZONE,16,23,19
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","19-03-2026 16:00:00",16.186555,81.13219,PM2.5,50,302,84
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","19-03-2026 16:00:00",16.186555,81.13219,PM10,48,160,67
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","19-03-2026 16:00:00",16.186555,81.13219,NH3,3,6,4
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","19-03-2026 16:00:00",16.186555,81.13219,SO2,16,20,18
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","19-03-2026 16:00:00","14.438164 ","79.966814 ",NH3,1,4,2
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","19-03-2026 16:00:00",16.9872867,81.7363176,NO2,9,46,24
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","19-03-2026 16:00:00",16.9872867,81.7363176,NH3,2,4,3
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","19-03-2026 16:00:00",16.509717,80.612222,OZONE,41,51,49
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","19-03-2026 16:00:00",16.554731,80.649110,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","19-03-2026 16:00:00",16.554731,80.649110,OZONE,13,21,19
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","19-03-2026 16:00:00",17.72,83.3,PM2.5,5,139,41
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","19-03-2026 16:00:00",17.72,83.3,CO,13,54,25
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","19-03-2026 16:00:00",17.72,83.3,OZONE,4,19,14
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","19-03-2026 16:00:00",27.103358,93.679645,SO2,9,9,9
India,Assam,Guwahati,"IITG, Guwahati - PCBA","19-03-2026 16:00:00",26.2028636,91.70046436,PM10,18,163,67
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","19-03-2026 16:00:00",13.67,79.35,NO2,52,100,76
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","19-03-2026 16:00:00",13.615387,79.409230,CO,19,28,25
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","19-03-2026 16:00:00",16.536107,80.594233,PM10,58,126,94
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","19-03-2026 16:00:00",16.536107,80.594233,CO,20,48,38
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","19-03-2026 16:00:00",16.536107,80.594233,OZONE,22,55,32
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","19-03-2026 16:00:00",16.486692,80.699436,PM10,43,70,52
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","19-03-2026 16:00:00",16.486692,80.699436,CO,40,54,44
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","19-03-2026 16:00:00",16.509717,80.612222,NO2,8,51,24
India,Assam,Silchar,"Tarapur, Silchar - PCBA","19-03-2026 16:00:00",24.82827,92.79525,PM2.5,9,83,37
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","19-03-2026 16:00:00",26.987634,94.636574,NO2,19,41,31
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","19-03-2026 16:00:00",26.146529,87.454184,PM10,13,119,55
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","19-03-2026 16:00:00",26.146529,87.454184,NO2,1,8,2
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","19-03-2026 16:00:00",26.146529,87.454184,NH3,4,4,4
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","19-03-2026 16:00:00",26.146529,87.454184,OZONE,9,11,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","19-03-2026 16:00:00",25.5626095,84.663264,PM2.5,57,207,115
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","19-03-2026 16:00:00",26.10887,91.589544,OZONE,12,18,15
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","19-03-2026 16:00:00",26.187500,91.744194,NH3,1,1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","19-03-2026 16:00:00",26.349082,92.68449,NO2,6,13,9
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","19-03-2026 16:00:00",26.349082,92.68449,SO2,5,13,12
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","19-03-2026 16:00:00",26.446912,91.439057,NH3,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","19-03-2026 16:00:00",25.7808257,84.7446768,SO2,17,27,22
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","19-03-2026 16:00:00",24.792403,84.992416,NH3,1,2,1
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","19-03-2026 16:00:00",24.792403,84.992416,OZONE,71,81,77
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","19-03-2026 16:00:00",24.762518,84.982348,CO,12,43,26
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","19-03-2026 16:00:00",24.762518,84.982348,OZONE,10,75,55
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","19-03-2026 16:00:00",14.675886,77.593027,NO2,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","19-03-2026 16:00:00",13.204880,79.097889,OZONE,20,44,34
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","19-03-2026 16:00:00",16.711754,81.092095,PM10,29,78,44
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","19-03-2026 16:00:00",16.711754,81.092095,NO2,8,59,28
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","19-03-2026 16:00:00",25.560083,87.553265,CO,50,82,61
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","19-03-2026 16:00:00",25.560083,87.553265,OZONE,5,27,12
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","19-03-2026 16:00:00",26.63086,84.90051,NO2,3,6,5
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","19-03-2026 16:00:00",26.63086,84.90051,OZONE,2,6,4
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","19-03-2026 16:00:00",24.75746,84.366208,NH3,1,2,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","19-03-2026 16:00:00",24.75746,84.366208,SO2,14,25,18
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","19-03-2026 16:00:00",25.42742023,86.13886079,PM10,40,116,61
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","19-03-2026 16:00:00",22.368195,82.746431,OZONE,3,16,12
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","19-03-2026 16:00:00",22.348441,82.549611,NH3,1,1,1
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","19-03-2026 16:00:00",22.348441,82.549611,SO2,1,18,10
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","19-03-2026 16:00:00",22.348441,82.549611,CO,18,52,27
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","19-03-2026 16:00:00",22.348441,82.549611,OZONE,2,5,3
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","19-03-2026 16:00:00",22.126650,83.483212,PM10,34,194,86
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","19-03-2026 16:00:00",22.126650,83.483212,OZONE,16,37,30
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","19-03-2026 16:00:00",22.1910172,83.5197009,PM10,37,189,73
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","19-03-2026 16:00:00",21.258815,81.578979,CO,14,58,46
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","19-03-2026 16:00:00",21.219665,81.630094,PM10,11,54,31
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","19-03-2026 16:00:00",21.219665,81.630094,NO2,36,50,42
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","19-03-2026 16:00:00",21.237755,81.705301,PM2.5,10,47,23
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","19-03-2026 16:00:00",21.237755,81.705301,NO2,13,20,16
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","19-03-2026 16:00:00",25.03280,85.41948,CO,33,46,41
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","19-03-2026 16:00:00",25.892357,86.590325,PM2.5,23,229,104
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","19-03-2026 16:00:00",25.892357,86.590325,SO2,16,19,17
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","19-03-2026 16:00:00",25.859655,85.77944,PM2.5,35,323,135
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","19-03-2026 16:00:00",25.859655,85.77944,NH3,1,2,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","19-03-2026 16:00:00",25.859655,85.77944,SO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","19-03-2026 16:00:00",24.952822,84.002396,PM10,52,149,101
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","19-03-2026 16:00:00",24.952822,84.002396,NH3,2,8,4
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","19-03-2026 16:00:00",24.952822,84.002396,OZONE,3,44,21
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","19-03-2026 16:00:00",26.2271665,84.3570427,CO,59,118,101
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","19-03-2026 16:00:00",28.7256504,77.2011573,PM10,44,423,125
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","19-03-2026 16:00:00",28.7256504,77.2011573,NO2,36,122,76
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","19-03-2026 16:00:00",28.5512005,77.2735737,PM2.5,49,228,97
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","19-03-2026 16:00:00",28.5512005,77.2735737,OZONE,3,135,9
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","19-03-2026 16:00:00","28.594169 ","77.125100 ",NH3,3,19,6
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","19-03-2026 16:00:00","28.594169 ","77.125100 ",SO2,53,64,56
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","19-03-2026 16:00:00","28.594169 ","77.125100 ",CO,122,131,128
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","19-03-2026 16:00:00",28.656756,77.227234,SO2,10,23,15
India,Delhi,Delhi,"DTU, Delhi - CPCB","19-03-2026 16:00:00",28.7500499,77.1112615,NH3,4,9,7
India,Delhi,Delhi,"DTU, Delhi - CPCB","19-03-2026 16:00:00",28.7500499,77.1112615,SO2,28,31,29
India,Bihar,Munger,"Town Hall, Munger - BSPCB","19-03-2026 16:00:00",25.376776,86.471523,SO2,1,100,49
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","19-03-2026 16:00:00",26.11442,85.39813,NH3,13,19,16
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","19-03-2026 16:00:00",26.11442,85.39813,OZONE,29,104,47
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","19-03-2026 16:00:00",26.1403345,85.3650192,CO,48,63,54
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","19-03-2026 16:00:00",26.1209,85.3647,CO,18,64,53
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","19-03-2026 16:00:00",25.592539,85.227158,PM10,124,183,143
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","19-03-2026 16:00:00",25.592539,85.227158,NO2,14,18,16
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","19-03-2026 16:00:00",25.592539,85.227158,SO2,4,9,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","19-03-2026 16:00:00",25.610369,85.132568,NO2,1,2,2
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","19-03-2026 16:00:00",25.610369,85.132568,OZONE,48,50,49
India,Bihar,Patna,"Muradpur, Patna - BSPCB","19-03-2026 16:00:00",25.619651,85.147382,NH3,4,5,4
India,Bihar,Patna,"Muradpur, Patna - BSPCB","19-03-2026 16:00:00",25.619651,85.147382,SO2,7,9,8
India,Bihar,Patna,"Samanpura, Patna - BSPCB","19-03-2026 16:00:00",25.596727,85.085624,PM2.5,61,123,95
India,Bihar,Patna,"Samanpura, Patna - BSPCB","19-03-2026 16:00:00",25.596727,85.085624,NO2,31,47,33
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","19-03-2026 16:00:00",25.366336,87.117468,SO2,15,17,16
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","19-03-2026 16:00:00",25.366336,87.117468,OZONE,19,69,30
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","19-03-2026 16:00:00",21.185571,81.343175,SO2,7,10,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","19-03-2026 16:00:00",21.224231,81.408350,NH3,4,5,5
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","19-03-2026 16:00:00",21.224231,81.408350,SO2,6,57,17
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","19-03-2026 16:00:00",22.08815,82.13737,NO2,25,57,32
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","19-03-2026 16:00:00",22.08815,82.13737,CO,12,78,38
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","19-03-2026 16:00:00",22.368195,82.746431,CO,8,54,15
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","19-03-2026 16:00:00",28.5710274,77.0719006,PM10,52,457,135
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","19-03-2026 16:00:00",28.5710274,77.0719006,OZONE,3,303,6
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","19-03-2026 16:00:00",28.5627763,77.1180053,CO,31,50,43
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","19-03-2026 16:00:00","28.493624 ","77.201159 ",NO2,1,20,2
India,Delhi,Delhi,"ITO, Delhi - CPCB","19-03-2026 16:00:00",28.628624,77.241060,PM2.5,58,189,96
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","19-03-2026 16:00:00",22.06631475,83.33820077,SO2,6,21,8
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","19-03-2026 16:00:00",22.06631475,83.33820077,OZONE,18,72,53
India,Delhi,Delhi,"Alipur, Delhi - DPCC","19-03-2026 16:00:00",28.815329,77.153010,NH3,13,15,14
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","19-03-2026 16:00:00",28.647622,77.3158090,NH3,8,19,14
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","19-03-2026 16:00:00",30.719859,76.738637,NH3,16,17,17
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","19-03-2026 16:00:00",30.719859,76.738637,CO,4,83,46
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","19-03-2026 16:00:00",28.5504249,77.2159377,CO,14,40,32
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","19-03-2026 16:00:00",28.710508,77.249485,NO2,29,68,43
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","19-03-2026 16:00:00",28.710508,77.249485,SO2,28,56,40
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","19-03-2026 16:00:00",28.621810,77.1944633,PM2.5,45,305,116
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","19-03-2026 16:00:00",28.621810,77.1944633,SO2,60,102,82
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","19-03-2026 16:00:00",28.672342,77.315260,CO,56,90,77
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","19-03-2026 16:00:00",28.699793,77.165453,NH3,9,11,10
India,Delhi,Delhi,"JNU, Delhi - DPCC","19-03-2026 16:00:00","28.540721 ","77.168544 ",OZONE,1,43,10
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","19-03-2026 16:00:00",28.732820,77.170633,CO,32,74,50
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","19-03-2026 16:00:00",28.732820,77.170633,OZONE,10,73,15
